PROMOTION_ID,MOBILE,MESSAGE_ID,MESSAGE
01HR928Q4VMF1M4SHF2TBWT6C6,98152240353,01HR928Q5CYWSCXTZQ0146H4J0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98786077440,01HR928Q5C7X2QT29FWKKX3CDC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98637075912,01HR928Q5CKR27VA9TPPNE652F,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98854409432,01HR928Q5CCNN5MM1W3RWSZWMB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98338758665,01HR928Q5CX1CC6A15C8HR763F,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98784909940,01HR928Q5CHAA4DNXJA0VT0MMT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98707325310,01HR928Q5C7JMWMAVTB18N157A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98582021702,01HR928Q5C4FRZ4ES0J9DM4PYC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98180261156,01HR928Q5C6XFYAXX9GXRM2BVC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98444079350,01HR928Q5CSBEG6DBKKJ4GA8PA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98977238660,01HR928Q5CFMTGJGQG808RE9Z7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98151606142,01HR928Q5C3FAAGFNGZYFBSSW3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98141537867,01HR928Q5CWTVHHTDQD0Z1F5YM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98935875346,01HR928Q5CPXCGBJYGS714NYZH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98892965594,01HR928Q5C8Q4GRENHNNPYA22T,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98905520465,01HR928Q5CVT2JXCD7TYY5Y2VK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98361307379,01HR928Q5CQKQT4GXZVZYFX6WY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98912633830,01HR928Q5CHMGX87EK8TDDEJ5A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98572752553,01HR928Q5CECG6Z5670KQY2A1F,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98771635422,01HR928Q5CBT4CYDF7ZK4VTWJF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98459560350,01HR928Q5CZBB5MTMN5YQG2RZY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98615020854,01HR928Q5CFK04DVJMMWGQ8HMR,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98411729515,01HR928Q5CWDFXEZZ9CPBTXKDE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98892253429,01HR928Q5CVVT3PWH40X26WB5E,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98494799150,01HR928Q5CCTMAGWNRZCWWXMN3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98392454741,01HR928Q5CSB3H4YWFQ1JDAAWV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98571275887,01HR928Q5CZ5VC942ZZEVDAPK6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98100051587,01HR928Q5CM2AQ76KMSKBDNT90,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98123920959,01HR928Q5CVSKQ493W23HZTWH3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98234967269,01HR928Q5C5NKWN2X3ECNC4D83,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98924658442,01HR928Q5C5DR55E2BCJTW04W6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98632399859,01HR928Q5CKQ6E37A695KP13C3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98384922070,01HR928Q5CTM0KYVMDN73SY37S,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98801958454,01HR928Q5CRZ2NEKP5YCFDKWCX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98715832960,01HR928Q5C4149VQ3KKHB0X8FE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98216963763,01HR928Q5CZD76HWD8F5314TWF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98875354777,01HR928Q5CE09T2DTEXPSYWNY2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98546790094,01HR928Q5CRP53ATBXMGFNXYSR,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98805572399,01HR928Q5CS582GCDEPH839KF0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98197963250,01HR928Q5CE79ZX6TJZGKKXSX0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98686558820,01HR928Q5DE0REENKKEH7SSJRQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98581889663,01HR928Q5DP9H45T4TCDYY30ND,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98114315397,01HR928Q5D8NRBW14WEREWE1Z7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98623947868,01HR928Q5DCKWP15KZ6JX7J64A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98376182542,01HR928Q5DQTAM715HQWV86VSQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98104822918,01HR928Q5DZ02W3YGN06MMKMPT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98718699024,01HR928Q5DEBX5VN6CAHYA4SS7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98667634291,01HR928Q5DZ6FD6BNFW1D8EW4A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98337583991,01HR928Q5DNN1045A2N1E2SHXF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98398151640,01HR928Q5DGFZF2Y4EWFB6HG0W,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98501130086,01HR928Q5DTSRHNGPERNYRG9WP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98168287883,01HR928Q5D6MAETV8JVBG2WJHH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98711757246,01HR928Q5DM04AQ3JS3NWFDMSK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98489977829,01HR928Q5DD1VCJ5C1BWT3C3E3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98896022679,01HR928Q5DZSTP40B7ZN2VJ163,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98778808232,01HR928Q5DYMVHT355TZ897ZRA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98755535166,01HR928Q5DTP931T3K1XSFC0T5,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98803738442,01HR928Q5DKHHQE7MP3G53FC0E,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98579135546,01HR928Q5DDF27VMV3RMZR1PWT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98933451355,01HR928Q5DJ8H3ABAE474NHZ9C,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98963428355,01HR928Q5DGNRP8CJJRZ4645VW,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98906712125,01HR928Q5DDNZPVT3M18KF31W3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98157162702,01HR928Q5DHCX6ZSPY4B0NVX4X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98130823623,01HR928Q5DHKSE5GQPPPK9MVHZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98667627174,01HR928Q5DJ1EZV6KDC0M9ZR7F,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98306620921,01HR928Q5DHG9CGKA4YD84FFJA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98322492847,01HR928Q5DF3A8WAZMWBH3FD13,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98765458387,01HR928Q5DMC4S71AC1YBG02RV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98397109562,01HR928Q5DCWZSCBQA7EQMY6MF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98548949066,01HR928Q5DK67MR1P4F8D5126N,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98323743125,01HR928Q5D902F1XW90QH9NGM6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98330956865,01HR928Q5DVB91Q1GC4MFTFWND,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98696123296,01HR928Q5D3ZRTZA5WZMKEXSCQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98822810713,01HR928Q5DC2C6ZXK6WXA63G8S,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98689260890,01HR928Q5D5XVWR3VHR2B2714D,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98388856241,01HR928Q5D8D1E01P6XTDBPYHC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98981455856,01HR928Q5DGZ958P7S3A4FWNPD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98980463468,01HR928Q5D8DVHA7BDY7XBM17A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98562530906,01HR928Q5DT01CQ955WGF8HHAY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98923572983,01HR928Q5DY08EGXBZ012F6R5R,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98660120662,01HR928Q5DG6CYKKG3XZ0EC1Z7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98587571203,01HR928Q5DAFEWTR9KEHV8T36W,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98450536443,01HR928Q5DZHMACSEADGKEXA35,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98743051497,01HR928Q5D2T7M9MH4GY8HK9MF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98471552868,01HR928Q5DZ6TNY9GS2MSFETW3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98295715846,01HR928Q5DDCPA5XCQW3CGZ9JT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98128373837,01HR928Q5DC4694SCJFA8EMWDH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98723504543,01HR928Q5DJJ1SH9V037B8VV52,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98318742784,01HR928Q5DDNZWGBJ6SX8GBS1R,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98980300404,01HR928Q5DCNDNFCC4155WSJFH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98429376511,01HR928Q5D0K2YH2E4X5A3EKB4,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98590931064,01HR928Q5DV7S0R337Y6NFC20Z,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98987086790,01HR928Q5DVC0JGF9458N70VED,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98762891091,01HR928Q5D45N1A2GTDQ2SQGXB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98810446308,01HR928Q5DNJ9PX1P8TPTWRV06,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98632328783,01HR928Q5DE6DY6SB79JV66Y35,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98417403069,01HR928Q5DX9FTMQJVXBPV54YE,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98511373477,01HR928Q5DK67KADHXN9D361HV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98516265894,01HR928Q5D3NPRCYAHYD1Q5TWZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98344980126,01HR928Q5EE3VBBE2TKJ8587NM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98407177347,01HR928Q5EZMRE10MTN8MPTZK4,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98801219648,01HR928Q5E4D3FAR4VMR7GMEAD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98301219283,01HR928Q5EMGH9ZSNQN3GCNHRJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98389701390,01HR928Q5E34ABKTXVDWC7AJ5V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98118761561,01HR928Q5ESSPBS0RYM40XC2XZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98840935727,01HR928Q5E3A36H8891T4B8EFT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98403643924,01HR928Q5E0S66FVNERBF1N38P,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98233173247,01HR928Q5EX88HB6RQKN4A7421,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98367727830,01HR928Q5ENNJ4GSQSB8C1GTXK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98819439552,01HR928Q5E2Z93P3P2N1XP307K,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98850782847,01HR928Q5EMRR5K35MK6VTN4EQ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98139375586,01HR928Q5ERWEWZR9CFCBKZJET,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98879812897,01HR928Q5EYTX8F2VKTCFSCJVV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98415380847,01HR928Q5EWF19G4V7V44BN2Y9,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98146297667,01HR928Q5E5JBDJQBQ1PY3FYWS,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98900715427,01HR928Q5EF9HVPCGX85ZNH7XM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98929995418,01HR928Q5ET74A04CBWX9AF3DY,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98848052092,01HR928Q5EV4N119N8BBG6GRK1,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98794368552,01HR928Q5EVYJP0PYGYB2M44N2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98900560206,01HR928Q5EG2MW47GNYW32E54X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98721690300,01HR928Q5EQZXNGYBHYQFN4S5K,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98378388094,01HR928Q5EHN7S3N4ASYJBFC8Q,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98840990729,01HR928Q5EHH1HM9JSK163VA56,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98595342643,01HR928Q5ETVZAT8ZNYDPK813G,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98581395346,01HR928Q5EDD4T1RS4GJ76NSG3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98831704455,01HR928Q5E7HDXVZD8JAPENHCB,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98731876615,01HR928Q5EKHW13GQA4EKXSHF3,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98172346093,01HR928Q5E2NCVP3CJ73TA6K4V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98577398671,01HR928Q5ER9STJHVM6N9T3FDX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98304397379,01HR928Q5EZRV1XEYT1NZG32ND,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98154269209,01HR928Q5E00C1M4K1923A2ZKP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98500558440,01HR928Q5EQXTND664P7PETT69,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98100785403,01HR928Q5E3PSMCRKZ0RE5MHAJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98947812849,01HR928Q5EF2B976PZS0R9JZJ5,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98877240032,01HR928Q5ET6RDVW05EE929B7X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98502374736,01HR928Q5ESA3AJKZPH35CGPFZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98907975693,01HR928Q5F0GANHGG21RJRF2JH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98930699710,01HR928Q5FGJWWBRG9GZ1JJ5QP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98951188464,01HR928Q5FP88FQH289V9338DZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98717263104,01HR928Q5F5YTZGHS5CHNG7EFM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98289186974,01HR928Q5FS54C3SRZ0TN8SY91,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98313863001,01HR928Q5FJHTYM36F0RKZMFF2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98296463468,01HR928Q5FEGFY01Z9K5X8RXJX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98787683714,01HR928Q5FTA7988Z3YBDFB9MC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98665089761,01HR928Q5FT84DKZ69NGBSBPH6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98308268309,01HR928Q5F8FHEANTKFZCWM43B,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98212061997,01HR928Q5FZHC9BF4B4TE9NX0H,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98275161668,01HR928Q5F8Q38Y0SSV9HSH9QJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98546145699,01HR928Q5F75H1VBBAXAZ93AE2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98817679042,01HR928Q5F382DVF8QK8W2ZW7X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98926932372,01HR928Q5F1MHH6ZHCGJ0DW7ZJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98673735721,01HR928Q5FKEMKPTXC0ZZZRJQ0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98600567662,01HR928Q5FB6J39FV49T5RV9MC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98863169140,01HR928Q5F8V6X2FTHX23XFFX2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98117865799,01HR928Q5FB2WMJFSAX9245S10,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98695609237,01HR928Q5FMB05XZFFQWENESG2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98629047513,01HR928Q5F8VVQTE8TZYEVV8WV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98445147446,01HR928Q5FZY5191WX3EM3B3F7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98458703030,01HR928Q5FG695ZJK5R602YN0Q,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98939754787,01HR928Q5FBSBJAJ1HFDPYVFH7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98874705361,01HR928Q5FBC7SKW6XNV1V8PXJ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98388845734,01HR928Q5FD52G47694JXGM069,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98244275342,01HR928Q5FFT8WDEDEHXNEZT9B,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98408480126,01HR928Q5F1NT3WX20Z9317BD6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98222412839,01HR928Q5FKGBMGTEJJHSMM2DV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98649709179,01HR928Q5FJRCH2K8FYWDNSWN7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98965785343,01HR928Q5F9Z8R6Q3NXNQFMNK0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98656722838,01HR928Q5FVPREQJEPWCK6516D,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98497954212,01HR928Q5FM74DDX1AGZ1CCXEK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98703618400,01HR928Q5FCAC5AQNHSK5MXV1C,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98719016656,01HR928Q5FB8HN1ZT2XWD7SNV6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98661554415,01HR928Q5FJCW5YF16CGDR5W1E,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98452559347,01HR928Q5FZRZ5DZBPH4JZKGWT,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98344537290,01HR928Q5F4D3MYY7XTNVH7FT5,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98824947767,01HR928Q5F16XCHJRG7W9XBEFC,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98324805454,01HR928Q5F1F5S4GG5HHP9B9ZZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98668683383,01HR928Q5F2F27X0EDPYDT0RGP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98576517831,01HR928Q5F1P12RX7NTKE699FA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98716869077,01HR928Q5F0X0X37QDH61J9DJV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98665642747,01HR928Q5FDP85EYDNTT2T686Y,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98483033651,01HR928Q5FFPJG2R38SBJQP760,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98814764502,01HR928Q5FCPS6DDJS2SKG50FF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98835557462,01HR928Q5FP2BYC1ZR5R60EV39,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98998784626,01HR928Q5FJCBETGN75989JSEA,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98811037934,01HR928Q5FAJGBTZPGJWGDY5GZ,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98831326914,01HR928Q5F6XEMMHF0BS7HBRD2,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98839166033,01HR928Q5FSXGR01CZBZKD2KCK,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98153196900,01HR928Q5FR9EGBVXPM2X50DHD,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98502536024,01HR928Q5FQAE4GX9XDAJ267BM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98561729835,01HR928Q5FYXDGD62J4GC4R0Y1,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98287595175,01HR928Q5F3M7Q1YYFFW0XQP1G,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98480196030,01HR928Q5F7PX4C2PSAMXF8F3V,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98682609163,01HR928Q5FZQ1WBFH862P03M9M,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98840198075,01HR928Q5FAV01W7EJN2D4J4AM,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98683419923,01HR928Q5FQGNCG38HRR2DQWT7,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98516015983,01HR928Q5F8RG345JYAA5PAFE8,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98919823969,01HR928Q5FP2XNC3E5CVWCNAN6,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98669061889,01HR928Q5G7NCX9R9SV57J5YWV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98371059754,01HR928Q5G5RCMJCNDH1SY874X,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98543887843,01HR928Q5G67QDSAGGMC5E9TKF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98602316137,01HR928Q5GJ9364C1V2ZVSEGPH,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98755390401,01HR928Q5GHA2HS4MX7006ASS0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98829260578,01HR928Q5GMZ2CTJQK5QX42HWX,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98824570014,01HR928Q5G3NRQ5ZRPJCPKP8V8,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98665603490,01HR928Q5G8EGR1JG6MYVA7XYP,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98261247245,01HR928Q5G6XERZQ503BA2KCPF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98200875903,01HR928Q5GG64E3MPE5WNJB3YV,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98724375504,01HR928Q5G1QEVXTQ9MX70V3HG,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98740772878,01HR928Q5GPP1DARVEGHN640J8,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98404438696,01HR928Q5GR8FHHD128C4C42S9,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98703529246,01HR928Q5GN5J7CY07N6QMTSMF,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98790586340,01HR928Q5GPVEH3RWMJPA6ZG9A,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98248417275,01HR928Q5GWBQ1JST2K35ZQYYN,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98920426264,01HR928Q5GC2B905GT59W3DK8K,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98825266855,01HR928Q5GANWX802DGZ762K6S,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98405262684,01HR928Q5GWEV5NFD0ZGQJAXX0,Hello from Kafka 
01HR928Q4VMF1M4SHF2TBWT6C6,98268107955,01HR928Q5G4D3JBM2NR4ZJEFC0,Hello from Kafka 
